VARIABLES= "X", "Y", "Z","P"
3.18226 3.61487 2.82073 0.126592
3.66472 3.10511 2.4165 0.0789715
3.64376 4.82838 3.26804 0.0654602
5.36193 4.59945 4.05098 0.0126065
3.32209 3.91224 2.87121 0.111819
3.62724 3.31812 3.53581 0.0788323
3.57929 4.02386 3.16051 0.0870807
4.07461 3.24487 2.91753 0.059963
3.85092 4.20012 3.65322 0.0615038
3.09988 4.51395 3.01576 0.119306
4.27763 2.51007 2.68049 0.0265269
4.10894 2.48209 2.66738 0.0291705
4.33931 2.62591 2.80132 0.028121
3.87075 2.46573 2.83374 0.0393042
4.39884 2.57697 3.03504 0.0254219
3.98495 2.4556 3.17133 0.0355496
4.31857 2.46087 3.11359 0.0234929
4.19388 6.51321 2.91132 0.0112938
4.13332 6.40387 3.04379 0.0134389
3.78 6.52221 2.71852 0.0164839
3.946 6.14726 2.65073 0.0243215
3.65705 6.25221 2.82974 0.0282573
4.0644 6.22495 2.96718 0.019877
5.59739 6.54642 1.52991 0.00266621
3.77004 6.43574 2.9972 0.0207686
5.07384 6.11731 2.28527 0.00803763
3.83485 5.41899 0.683667 0.0169383
5.34451 6.33234 2.3717 0.00507827
5.41341 6.33107 2.60506 0.00494385
5.42156 5.77795 2.42268 0.00959652
5.26262 5.96699 2.19283 0.00798789
4.93586 5.55508 3.59321 0.0152349
5.2457 4.17752 3.60596 0.0166715
4.76543 5.45593 3.12859 0.0191392
5.12009 4.80591 3.59566 0.0174855
5.30641 5.20878 2.75883 0.0152701
2.96882 4.24945 2.82835 0.137751
5.69322 4.89333 3.41928 0.0104277
5.25721 2.9604 2.55351 0.0133194
5.27163 2.9691 2.19252 0.0135369
4.18269 3.00942 1.77352 0.041749
5.22896 2.84172 1.56777 0.00950456
4.7919 2.89503 2.00201 0.0202018
4.65346 3.01902 2.08915 0.0267324
4.68198 3.51051 2.20112 0.0325858
5.4062 3.86946 3.31423 0.0133569
5.88453 3.51621 1.50515 0.00858221
6.02536 3.97696 1.63923 0.00690911
6.07239 4.26913 1.24926 0.00481723
4.82834 2.86717 1.58405 0.0158286
5.41785 4.42087 1.72483 0.0138985
5.35197 4.65232 2.27427 0.0160156
6.93599 3.88788 2.39338 0.000878057
5.4747 6.02166 2.81392 0.00721447
5.67478 5.56053 2.17866 0.00814717
5.21425 5.78612 2.30576 0.00995949
5.12754 6.05344 2.88388 0.00893535
4.65758 5.20697 1.84106 0.0200471
3.6283 5.10599 3.37362 0.0589238
2.41308 5.80011 3.98818 0.137998
4.45948 5.23734 3.67369 0.02658
5.4372 3.79124 0.724556 0.00601114
2.4154 6.13679 4.37573 0.0857201
5.10475 3.34447 0.994405 0.0113893
4.96031 3.49436 0.924371 0.0140762
5.20747 3.33986 0.743847 0.00777558
5.69262 3.61165 0.877429 0.00566277
5.47465 3.95444 0.942276 0.00862369
5.80114 3.33206 3.22753 0.00913057
6.04634 3.02656 3.54937 0.00491368
5.96254 2.84106 3.19092 0.00529525
5.30273 3.05028 3.05281 0.0121268
5.40219 2.80244 3.48058 0.00795853
5.49934 2.68912 3.58863 0.00678568
5.0692 5.04652 1.48315 0.0157185
4.16988 5.56749 1.17146 0.0195383
4.59269 4.91279 1.00855 0.0161672
3.80602 5.39284 2.80771 0.0293626
4.07783 5.65511 0.977477 0.0160809
3.98931 5.58009 1.23656 0.0244901
3.87056 5.0476 1.61293 0.0452179
3.49378 5.17577 1.03395 0.0356776
3.48125 4.67481 3.35048 0.077052
4.15412 4.61939 2.12288 0.0477524
5.49016 4.93014 3.10965 0.0135933
4.77039 4.16713 3.34254 0.0268669
4.00117 4.2407 2.11945 0.0656532
4.06969 5.1795 3.34261 0.0398343
4.02012 4.06801 1.21702 0.044506
4.96204 4.91053 3.42389 0.0222545
4.08036 3.58085 3.10786 0.0570395
4.83963 4.77494 1.3607 0.0188671
4.56531 4.85741 1.87464 0.0284305
5.30781 5.00375 2.76905 0.0158847
3.70641 3.48884 3.69343 0.0720887
3.12109 3.33634 2.99703 0.114664
3.40571 3.83765 3.21146 0.104177
3.83885 3.79079 3.63051 0.0647278
3.45125 4.42692 3.7704 0.0852431
3.81339 3.97766 3.76408 0.0631435
3.74594 4.75801 0.174369 0.00515044
3.46937 4.10097 3.82955 0.0934161
3.48022 5.78844 3.74067 0.0509251
3.09187 6.13468 3.55607 0.0497123
3.2715 6.16263 3.56987 0.0455767
3.33521 6.3614 4.0113 0.0256554
2.98184 6.01331 3.69832 0.0625229
3.08644 5.82571 3.79019 0.0677524
3.59258 5.55977 3.65803 0.050803
3.24186 4.55328 3.97391 0.0953661
2.77363 6.13146 4.62754 0.0450325
3.17292 4.52771 3.50651 0.112158
2.84372 5.03493 2.65294 0.111058
4.50477 4.73276 1.41347 0.028979
3.39285 3.62884 4.21405 0.0855588
4.47487 5.57376 3.21617 0.0232084
3.84247 4.22443 3.44426 0.0632603
4.23441 4.29009 3.84247 0.0402307
5.77338 4.46879 4.65563 0.00341997
5.013 3.53193 4.54628 0.0115633
4.03505 3.73076 3.9465 0.0452369
4.11778 4.09253 4.12119 0.0439465
4.24385 3.41524 3.55184 0.0447947
3.11147 4.12496 1.94894 0.124899
4.16223 3.75881 3.33305 0.051219
3.49266 3.20361 3.68351 0.0804794
3.64182 3.94769 3.87333 0.0767876
4.49706 3.70967 2.90764 0.0413102
4.07417 3.28369 3.64551 0.0470735
4.8388 3.79938 3.3199 0.0243623
4.64842 3.96723 3.35725 0.0296813
5.31526 3.65451 2.9718 0.0152838
4.83733 3.29655 3.30402 0.0192152
4.31144 3.41189 3.31529 0.0453992
4.16603 4.27425 4.04195 0.0389129
4.05623 4.26975 3.6369 0.0556952
3.88752 4.54492 3.83519 0.0577375
3.45704 5.51028 1.83249 0.0438456
4.77793 3.70088 4.57242 0.0155702
3.77167 6.17019 1.91459 0.0227648
3.58316 6.09296 2.1459 0.0298256
3.83325 5.7234 2.00006 0.0318004
3.38058 5.92108 1.42652 0.0252335
2.79825 2.10844 4.91314 0.0455008
3.24634 6.06539 1.5426 0.0274781
4.67399 2.80084 4.39775 0.0115331
3.1632 6.00379 1.72406 0.0336777
5.03915 5.37284 1.2661 0.0120211
4.65504 5.80768 1.89583 0.0144687
5.11618 4.54832 2.55797 0.0210372
5.24492 3.48818 3.90026 0.0123009
2.07898 5.69363 3.05878 0.113053
5.19858 3.0722 2.87971 0.0146044
4.73272 3.4683 2.74735 0.0283142
4.77832 4.27163 3.68863 0.0264216
4.33003 3.7577 4.12081 0.0355507
4.05584 3.70439 1.27674 0.0466061
4.35757 5.01317 3.79338 0.032526
4.17752 5.33269 2.99056 0.0296159
4.59308 4.42666 3.77972 0.0303577
4.10164 3.68018 4.49438 0.0269743
5.36137 3.12059 2.68056 0.0136916
3.25659 5.23742 2.98162 0.0650197
5.6469 4.01547 3.45114 0.0115353
5.46799 4.54315 3.49366 0.0129582
5.57647 4.15817 2.35028 0.0130754
4.64502 4.59267 3.97545 0.0266298
5.51942 3.01461 3.5295 0.00860111
6.09466 4.00719 1.49182 0.00617974
6.48054 3.98888 1.49953 0.00324883
6.45061 3.91399 1.98939 0.00391734
6.62783 3.90191 1.77488 0.00292614
5.56429 4.84976 1.25713 0.00696369
3.1992 4.1355 2.36805 0.112814
4.61148 4.80286 4.92856 0.00558308
4.52604 5.08372 2.17667 0.0256314
2.96818 4.69446 2.35026 0.108614
4.74185 4.99274 1.26106 0.0193072
4.33205 3.97816 1.42563 0.0402633
5.37216 4.22809 2.28323 0.0173145
5.12251 4.18757 1.36847 0.0166728
5.56127 4.00864 1.80645 0.0123718
5.1532 4.65924 1.34429 0.0137012
4.07917 3.20375 1.45957 0.0472859
3.94241 3.97295 2.64907 0.0695966
4.311 3.77763 1.53846 0.0432513
4.82187 5.64934 1.29586 0.0114549
2.36799 3.08426 3.08853 0.146347
2.06811 3.54333 3.42808 0.57705
4.31674 4.32589 1.86084 0.0437295
5.8467 4.61592 1.7321 0.00802908
5.24493 4.45466 1.41053 0.0122515
4.20822 3.23712 3.2524 0.0489835
6.01607 4.14436 2.09045 0.00879315
5.67408 4.33285 2.2491 0.0106903
5.89762 5.49324 3.65806 0.00612089
5.83763 5.08439 3.84319 0.00781344
5.82549 5.0135 4.00749 0.00750739
5.64609 5.26885 3.98556 0.00829671
5.51234 5.23016 4.08247 0.00941718
5.91841 5.37375 4.45495 0.00384742
5.91014 5.32955 4.26243 0.00437717
6.02857 5.22224 4.20657 0.00425928
6.42642 3.88388 3.36111 0.00404105
6.42056 4.23967 2.94644 0.00455673
6.11956 3.80906 3.17472 0.00602871
6.42472 3.76954 2.95238 0.00397138
6.2128 4.17452 2.99713 0.00610143
6.52815 3.89086 2.89731 0.00383144
6.53882 4.12875 2.88522 0.00399054
2.37482 3.33003 3.39105 0.233285
6.17962 4.9055 1.20577 0.00281697
5.76155 5.17176 1.26106 0.00287119
5.96123 5.61627 1.15695 0.00278586
5.70615 5.39259 1.16289 0.00577955
2.07711 5.93534 1.80337 1.45738e-007
5.73718 5.1021 0.906674 0.00345776
2.09024 6.0113 1.0088 8.79568e-008
4.38912 5.85347 0.245228 0.00277314
5.66098 5.37333 0.723308 0.00326052
6.04718 5.43507 0.854554 0.00233486
6.03471 4.6367 1.12384 0.00401699
5.92888 4.76238 1.77321 0.00704159
5.83373 5.06314 1.11171 0.00238096
6.1655 4.74449 1.17015 0.00316751
4.75534 6.93856 4.46251 1.5051e-008
6.24636 4.6259 1.3436 0.00358215
6.12076 4.68251 1.70212 0.00537985
4.34455 4.39945 4.24978 0.0327516
3.99441 4.40776 4.12797 0.0447904
4.97244 5.35273 0.992567 0.00996631
5.39596 5.50149 1.20654 0.00750313
5.09848 5.95273 1.2687 0.00695749
5.61252 5.45672 0.923655 0.00460353
2.18014 2.52204 0.296771 0.0452267
5.24719 5.43703 0.81998 0.00665162
5.37433 5.81945 0.879023 0.0042415
4.28959 3.43037 2.4646 0.0459292
2.27692 2.61638 0.188207 0.0255825
3.02986 3.51516 2.23174 0.153354
3.23591 4.20924 1.76971 0.101416
2.86042 4.27186 2.25201 0.148048
3.06646 4.29938 2.03126 0.129725
2.94436 3.93943 2.46149 0.138263
2.72836 2.42543 0.259985 0.0378864
3.23259 4.46845 3.15103 0.1066
5.00288 6.13966 2.70551 0.00810709
5.52642 4.7021 3.66047 0.0127894
6.08454 4.67923 3.35546 0.00673361
4.27004 5.51205 2.92489 0.0255643
3.3997 4.05557 2.24306 0.103459
5.90454 5.21726 3.23116 0.0075174
3.76236 4.70218 3.15286 0.0639226
4.89647 5.18202 3.96075 0.0150351
4.31236 5.18826 4.1047 0.0272939
4.64076 5.20456 4.20286 0.0214264
4.58573 3.9814 3.60384 0.0300756
5.00447 3.58474 0.0713234 2.51544e-007
5.2548 5.10516 3.86713 0.0132208
4.50049 5.49337 3.94153 0.0227259
5.09071 5.23244 3.95953 0.0144201
4.50625 5.46835 3.75011 0.0237669
3.89553 5.97607 3.91967 0.0228943
4.27465 5.79115 3.56428 0.0260741
4.48075 5.83945 4.01604 0.0165673
3.94564 5.82507 4.04985 0.0241426
4.4468 6.08115 3.75017 0.0144449
4.45292 6.01239 3.93575 0.014341
3.48901 4.0659 1.10512 0.0662748
3.702 3.85728 0.805226 0.0410301
2.81332 6.52558 2.11791 0.0338416
6.65972 4.88033 4.53129 0.00131723
3.77421 4.22747 0.480414 0.022838
3.80542 4.12471 0.859645 0.0402359
3.84816 4.06624 0.55055 0.0267979
4.45633 4.68345 2.78088 0.0390662
2.8838 4.26961 2.04835 0.148175
2.90687 3.92942 2.62681 0.135088
2.93608 4.52122 2.40483 0.120399
3.17663 5.63961 1.95918 0.0440429
3.00919 6.02946 2.28992 0.0476736
2.93321 5.8777 1.71175 0.0378778
2.67667 2.47706 0.409221 0.0603638
3.17179 6.26656 2.18316 0.0354024
2.89487 5.9308 2.17785 0.052205
2.98063 6.29051 1.97332 0.0337061
3.65604 4.25228 1.86463 0.0739032
4.14407 5.67485 2.88069 0.0246821
3.00272 5.30693 2.2892 0.0738657
4.03883 3.34444 3.13126 0.0583349
3.03125 5.66913 2.82494 0.0658981
2.83164 3.53857 3.18252 0.151559
2.72881 3.47005 3.07599 0.163503
2.99262 2.96871 2.66861 0.121214
3.0573 3.26495 2.62214 0.125071
4.18458 4.75985 3.26598 0.0464984
4.60356 3.30749 1.23069 0.0241917
4.2028 3.03418 1.51538 0.0423559
4.85374 3.01155 1.7684 0.0180862
4.48722 2.88763 1.28221 0.0225228
4.92864 2.84915 2.14455 0.0171082
4.79705 2.58072 1.79258 0.0146384
4.84701 2.67327 1.63482 0.0153702
4.02826 5.64671 3.9488 0.0282994
4.72832 5.60735 3.9455 0.0166149
4.8251 5.71296 3.62192 0.0149356
3.96208 4.79083 3.82455 0.0483605
5.00946 4.54658 3.86606 0.0186038
4.40168 5.63371 3.05587 0.022927
3.88404 6.12827 2.98787 0.0251323
4.63121 5.63047 1.26269 0.0131858
3.99223 5.87602 1.53668 0.0215626
2.55727 2.3876 0.171536 0.0299147
3.51474 3.3574 1.37418 0.0924512
3.67757 3.44445 0.977393 0.0614297
3.52946 3.5796 0.652119 0.0462206
3.07559 3.75329 1.38756 0.134654
3.18103 3.71458 1.19463 0.103652
3.26118 3.6707 0.705681 0.0617863
4.04114 5.40727 4.20948 0.0286114
4.01596 5.41115 4.40354 0.0266961
4.32218 5.55754 4.39584 0.019243
4.79387 5.10054 4.12519 0.018216
4.43956 5.47702 4.47839 0.015372
4.19834 5.10872 4.48488 0.0224649
4.61013 5.23186 4.39139 0.0157738
4.35899 5.01497 4.3932 0.0212696
5.73899 4.50814 0.846446 0.00419526
5.84804 4.64927 1.1097 0.00417689
5.738 4.85279 1.10851 0.0039121
6.09287 5.16435 0.976558 0.00239027
2.07778 5.23533 2.31159 0.0500617
6.23419 5.06692 0.8894 0.00210773
6.1232 4.9843 0.582367 0.00205181
6.14228 4.98507 0.740834 0.00215904
5.5719 2.9996 3.70297 0.008231
4.87074 3.12143 3.97308 0.0154801
5.27273 3.49201 4.16652 0.0118381
5.62726 2.88542 4.21906 0.00454694
5.55171 3.29925 4.22857 0.00656129
5.42516 3.00078 4.3014 0.00558489
3.31252 3.42027 2.79428 0.112233
3.41346 2.67559 2.71801 0.0709136
3.43264 2.65842 2.51913 0.0723479
3.25609 2.87866 2.20717 0.111933
3.07239 2.89824 2.20166 0.121987
5.89079 5.94967 0.0692085 0.000171234
3.27469 3.26106 2.39036 0.108855
2.98756 3.0109 2.35414 0.135695
2.8431 2.94305 2.71332 0.12755
3.43989 2.87016 2.77935 0.0727981
5.33802 5.66688 3.72864 0.00996285
5.29855 6.22518 3.49933 0.00517233
5.21598 6.48199 3.00792 0.00453347
5.50061 5.25627 2.73551 0.0129857
5.43395 5.83183 2.79682 0.00874601
5.19723 6.0321 3.48014 0.00763498
4.83171 6.11206 2.83803 0.00997036
5.00639 5.95194 2.98032 0.0107531
6.2176 5.55067 4.09201 0.00325062
6.39067 5.83336 4.35647 0.00160407
6.25513 5.19389 3.92706 0.00397881
5.50283 5.79499 3.88006 0.00666253
5.57637 5.92841 3.96536 0.00505427
5.68107 6.03725 3.88284 0.00412417
5.59304 5.11999 2.38755 0.0117674
5.70721 4.70755 1.62684 0.00930373
4.39061 3.276 2.71091 0.0410317
4.60625 3.28262 2.73847 0.0315161
5.51163 4.01373 3.61985 0.0116034
4.66522 3.75268 3.64772 0.0269215
4.73945 5.41213 1.96618 0.0172148
5.33468 3.78897 4.12754 0.0116976
5.25142 4.18886 4.41348 0.0105474
5.3838 4.20861 4.49177 0.00786952
5.28867 3.72478 4.63311 0.0070174
2.71824 2.64946 0.12338 0.0135063
5.19997 3.81576 4.34447 0.0113581
5.99757 3.20447 1.13809 0.00524155
6.24152 2.99008 0.850034 0.00213047
6.04688 2.87675 0.658214 0.00196966
5.92009 3.31271 0.854567 0.00393829
5.94825 3.21006 0.667242 0.00285971
5.78161 2.69552 0.833209 0.00319776
5.60902 3.11977 0.833883 0.0052011
5.52987 2.96107 0.87879 0.00538874
5.07055 3.17251 1.04539 0.0114467
5.18581 3.15731 1.43198 0.0115363
5.15022 2.65786 1.30749 0.0083591
5.07115 3.04716 1.73211 0.0144787
5.3478 2.67851 1.29244 0.0077234
5.4357 3.1824 1.42975 0.0112794
2.46349 2.68591 0.429886 0.0683113
3.27932 5.53967 1.75833 0.0435019
2.95089 5.80142 2.01677 0.0479715
2.96047 5.49251 1.29042 0.0380071
2.97315 6.06959 1.68891 0.0333409
2.06016 3.93903 3.95438 0.179717
3.26304 6.12058 1.89892 0.0311613
2.85648 5.40668 2.0094 0.0645102
2.67045 5.58581 1.88544 0.0495176
3.23176 3.33559 3.47497 0.108197
3.61461 3.15153 4.04567 0.0422355
3.48214 2.98414 3.65986 0.0754611
3.20439 2.63791 0.84325 0.076825
3.02421 2.58694 0.881023 0.0918761
3.21464 3.12585 0.811521 0.0728881
3.64273 2.93488 1.27516 0.067464
3.54942 3.06676 1.42422 0.0836099
3.33563 2.94727 0.805149 0.0656286
2.52754 2.77358 0.149288 0.0266416
3.9377 4.0754 4.40887 0.0414441
3.442 2.75498 1.05429 0.0684538
4.84883 3.45316 2.48683 0.0269402
4.08528 4.67336 4.41586 0.0338231
5.25778 4.90411 4.13499 0.0114784
5.33987 5.10096 4.03607 0.0122103
5.82712 4.82394 3.94321 0.00769005
5.6601 5.20172 3.8168 0.00871367
6.40954 3.25703 1.39177 0.00350369
6.52304 3.14388 1.29571 0.00240254
6.44918 3.34038 0.87358 0.00192763
6.07239 3.36502 1.27021 0.00509415
6.37641 2.80068 1.23969 0.00231154
6.49511 2.97871 1.19899 0.00197841
4.28077 5.69645 2.07419 0.0235871
4.35295 5.79344 1.59372 0.0167932
4.52896 5.85547 1.46699 0.0139926
4.49471 5.95209 1.09067 0.00915917
5.00309 6.10731 1.56317 0.00729503
4.86344 5.68428 1.0679 0.00979523
4.79151 6.02269 1.74488 0.0102317
4.71887 5.39764 0.807152 0.010374
3.86768 4.24511 4.42875 0.0429976
5.52922 3.88507 0.236781 0.00162848
5.17308 5.2906 0.948622 0.0081338
4.78855 4.97613 1.01202 0.0157192
5.2398 5.31071 1.22215 0.00947072
5.45314 5.21309 1.71196 0.00984557
2.56927 3.76644 3.52737 0.19638
3.51284 3.28784 3.89601 0.0747167
3.0757 2.94833 4.07979 0.0932898
3.20521 2.80441 3.30327 0.0944386
3.51063 2.79318 3.33027 0.0662351
3.58264 2.97292 3.05647 0.0746558
3.7917 3.18938 2.85955 0.0698207
3.80281 3.16609 3.37882 0.0619073
4.04778 4.29407 3.42794 0.0586329
3.69673 2.86061 3.19693 0.0634839
3.39067 3.45188 3.33236 0.0981853
5.39931 3.20989 4.32418 0.00646122
5.14766 3.4091 3.02159 0.0114855
5.57052 3.77096 4.00486 0.00958966
5.12918 2.84553 3.95173 0.0107856
4.60018 6.24133 4.33671 0.00694931
4.60167 6.07498 4.02198 0.0114334
4.64911 5.91569 4.33587 0.00973961
4.88728 6.06324 4.47638 0.0060654
4.84806 5.9939 3.88263 0.00967459
4.82261 6.33459 4.01512 0.00606271
2.86134 5.63179 3.11923 0.0903097
2.88223 5.51281 3.28015 0.0980672
2.58436 5.32541 3.30263 0.141485
2.07721 4.30254 1.26224 0.599521
2.57817 5.76159 3.10193 0.107246
2.71424 5.30818 3.01344 0.125256
2.83947 5.61847 4.13262 0.0772763
3.00423 5.75806 4.1321 0.0754853
3.35188 5.60994 4.29052 0.0531205
3.25446 5.47557 4.36964 0.0618485
5.11895 6.20013 1.74678 0.0063715
2.95754 5.48303 3.64674 0.0814025
2.83389 5.51631 3.99546 0.0813464
3.25043 5.30546 4.27365 0.0752349
6.37596 3.68541 4.25048 0.0028347
5.7205 3.17903 4.12335 0.00598963
5.75197 2.84478 3.98989 0.00514471
6.00496 3.35381 3.83753 0.00543795
5.82266 3.76456 3.66959 0.00857928
5.32783 3.66936 4.26819 0.0107105
5.7702 2.97432 4.13662 0.00438901
5.86673 3.28976 4.17056 0.00526715
3.61631 2.81142 0.917701 0.0551751
3.34191 2.50347 0.956111 0.0626254
3.98836 4.3703 4.50611 0.0357917
3.27998 3.33957 1.37639 0.102789
3.31602 2.51156 0.428163 0.0350793
3.3328 2.89541 0.607674 0.059149
3.16465 2.62514 0.509774 0.0519464
5.20396 2.64837 2.03445 0.0103961
4.58036 4.80892 4.59007 0.0144367
4.90078 2.94441 2.34693 0.0185966
5.22615 2.95024 1.8934 0.0125865
6.02256 3.77464 2.21551 0.00799732
5.40798 6.9137 2.98538 0.00141805
5.8104 3.7087 2.45006 0.00976586
2.31597 6.48481 2.60176 0.142427
6.90897 4.36373 2.00823 0.00127154
5.80807 3.16911 2.27274 0.00843099
5.40107 3.21815 1.93639 0.0126151
5.33711 5.6805 1.34002 0.00664663
5.65826 3.45688 2.17179 0.0108306
6.39625 4.24124 4.48248 0.00243511
5.71372 3.99992 2.19006 0.0110237
5.30314 4.04593 1.02858 0.0109918
4.44904 2.58701 3.59628 0.0185407
4.74573 2.74789 3.3217 0.0191512
4.58815 2.4959 3.4713 0.0160697
4.47157 2.41373 3.21101 0.0178403
4.58702 2.87647 3.38653 0.0258203
2.61305 4.47745 2.23549 0.145555
4.48523 5.76081 1.27715 0.0137033
6.05755 2.09761 0.667439 0.00063804
6.68423 3.27316 0.12112 0.000152445
4.30043 3.4962 2.00223 0.0400423
2.95354 4.65585 1.77707 0.107144
3.12471 4.48877 1.87601 0.108309
2.91441 5.05816 2.07278 0.0884785
2.74915 4.08221 2.73332 0.150608
3.34463 5.0717 2.94584 0.0644861
2.73126 4.40295 1.90174 0.152919
4.35381 4.65121 4.59962 0.016209
3.82854 2.66898 2.15889 0.0475319
4.77443 4.24033 4.60404 0.0143528
4.12598 2.55667 2.0866 0.0314902
4.13059 3.62615 2.89231 0.0579108
3.88312 2.68865 2.53884 0.0551729
3.7179 2.68804 2.43786 0.0554285
5.48569 4.77027 2.58848 0.0130688
3.56126 2.82606 2.42199 0.066972
6.416 3.02471 3.99532 0.00234008
4.45874 4.91633 0.58456 0.0137939
6.0553 2.77371 3.90621 0.00353087
6.05858 2.75496 4.29578 0.00228274
6.079 2.83714 4.14169 0.00330804
3.55663 4.29464 0.866995 0.0465941
3.2989 4.4238 0.674772 0.0417384
3.18828 4.65947 0.761744 0.047668
3.31341 4.05466 1.1377 0.0789729
5.61953 4.49703 2.11203 0.0117443
4.35404 5.43993 0.976719 0.018284
4.7243 6.11017 1.96151 0.0103323
4.83992 5.2282 0.316531 0.00292025
4.31585 5.43714 1.157 0.0188962
3.6925 5.02285 0.707011 0.0257144
3.81658 4.57425 0.999642 0.0369531
5.18742 4.61979 0.976817 0.00982302
4.97078 4.59857 1.24091 0.0171151
5.88902 4.75767 2.03072 0.00719744
4.29878 5.19483 1.19051 0.0244931
6.01483 5.08453 2.47714 0.00678542
5.30525 4.46614 1.93438 0.0176588
6.14183 4.35533 1.80248 0.00624233
3.63448 4.14761 2.29574 0.0890192
5.94125 5.21291 2.32198 0.00787142
6.26627 4.60403 2.01549 0.00526398
5.2365 2.63057 1.82553 0.00957589
4.98148 2.47642 2.64214 0.0110007
5.28225 2.52966 2.14194 0.00875628
4.84132 2.57495 2.54116 0.0149012
4.85912 2.7882 2.55621 0.0180025
3.8704 3.79057 2.78278 0.0766737
3.14967 2.56267 2.62867 0.0861098
3.61342 2.51851 2.92406 0.0535406
6.56509 4.52532 2.42121 0.00374588
3.50541 2.50149 2.49294 0.0595885
3.96937 2.56266 2.72122 0.0409796
3.9895 2.86514 2.75199 0.055417
3.6527 2.51303 2.50269 0.0548575
4.27007 3.10946 2.83505 0.0451562
4.45757 3.94316 3.21311 0.0414979
3.52567 5.43473 3.55167 0.0569621
5.42045 3.71001 3.76493 0.0121756
4.56296 3.06426 3.16714 0.0310431
3.53375 3.51067 1.19165 0.0854494
4.35382 3.9693 3.61096 0.0397208
5.30957 2.76196 3.13666 0.0110452
4.37668 3.26012 2.49835 0.0402903
3.25048 4.00682 3.80489 0.103592
3.81049 4.00049 4.11971 0.0594944
3.07824 4.42945 2.73401 0.116809
3.33665 3.23625 2.56719 0.103472
3.39512 4.21374 4.01006 0.0906986
3.61591 4.47771 4.13426 0.06419
3.49569 4.23857 3.2629 0.0904408
4.20409 3.80642 3.95725 0.0414625
3.84741 4.53163 4.04281 0.0521591
3.97165 2.87407 2.00244 0.0513469
3.56252 3.13204 2.57497 0.0806778
3.64119 2.87743 2.91678 0.0699186
4.29228 2.87502 2.8509 0.0365674
4.38378 3.03089 2.95576 0.0355793
4.4205 2.97121 2.33845 0.0350459
6.10658 3.78915 2.53554 0.00706044
6.37479 3.78774 1.51336 0.00398554
6.07979 3.17823 2.05005 0.00567891
6.25278 3.90396 1.96061 0.00650762
6.03678 4.20984 1.86601 0.00821223
5.96656 3.36869 1.62023 0.00677366
5.68295 3.17479 1.71058 0.00851872
4.80707 6.9187 1.15762 0.00146946
5.81779 3.78841 2.24958 0.00956388
5.18574 3.26276 1.20953 0.0119029
4.7259 3.32822 2.35834 0.0296446
6.43601 5.80026 0.231938 0.000318511
5.35026 4.26507 1.03433 0.0108984
5.72435 3.73305 1.06203 0.00783708
5.09113 3.59669 1.24231 0.014416
4.96542 3.65701 1.0745 0.0159855
4.7518 3.66066 1.13585 0.0203266
2.58755 5.26425 0.817062 0.030715
5.58738 4.533 1.61053 0.011604
5.01562 5.62202 1.73175 0.011348
5.70495 4.28517 0.885072 0.00592315
6.01852 3.84177 0.0829103 5.47022e-009
5.56709 4.2316 0.783188 0.00686322
4.89025 4.80705 0.876121 0.0135901
4.72204 4.33751 1.0717 0.0177407
5.43963 4.66458 0.751688 0.00556851
2.9343 5.24871 1.66359 0.0644366
3.35215 5.60596 1.26952 0.0335886
3.15058 5.47615 1.48261 0.0454486
3.35909 5.94206 1.14195 0.0214432
2.92145 5.52253 1.4848 0.0452555
3.40931 6.19771 1.63942 0.0238971
5.91937 5.9979 1.15199 0.00283135
6.22377 5.89054 1.26007 0.00224833
6.88083 2.21029 1.39804 0.000224573
5.94521 5.6851 1.86812 0.00481252
5.73416 5.98766 1.79329 0.00430146
5.91572 5.89562 1.87797 0.00415895
4.36521 6.10068 2.66648 0.0153753
3.27617 6.02583 3.1786 0.0475706
3.21216 6.2884 3.10686 0.0416425
3.40185 5.82665 2.7294 0.0434538
3.37729 6.16689 3.07189 0.0401714
3.07221 5.75978 2.62189 0.0614744
3.13776 3.23127 3.30119 0.117727
2.75304 3.07037 3.51236 0.149862
2.86644 3.39386 3.48196 0.142237
3.07718 4.52087 4.04908 0.109422
3.5247 4.15238 4.15486 0.0788476
3.18254 4.18538 4.06339 0.10221
2.94693 3.96997 3.57012 0.139625
3.11794 4.21531 3.44228 0.128503
4.87466 5.00348 3.81128 0.0196311
4.25208 5.60262 4.06567 0.0235529
3.92529 5.44954 3.62156 0.0368423
4.25548 5.62451 3.69564 0.0283887
3.8428 4.94063 3.723 0.0515473
3.10226 5.45955 3.31392 0.0752225
4.6066 4.33874 1.58336 0.0284359
3.76489 5.13045 3.91649 0.0511836
3.23928 4.49625 4.92572 0.0392154
3.47331 5.23252 3.82501 0.064566
3.0864 5.24471 3.19727 0.0769513
3.08547 5.0959 3.69765 0.0918966
5.72408 5.22305 3.2089 0.00915075
2.60998 5.03031 3.35093 0.156387
2.79647 5.54761 3.52632 0.104254
2.58497 5.48401 3.39134 0.139643
3.98923 6.10641 4.01211 0.0189809
4.29644 4.55803 3.37492 0.0449483
6.02437 2.18144 4.8125 0.000260879
4.27078 5.66585 2.54188 0.0235212
