VARIABLES= "X", "Y", "Z","T"
1.46951 1.79674 0.565749 9.34547
1.37138 1.65359 0.557969 14.5466
1.48135 1.97985 0.915066 2.06425
1.72012 1.40177 0.586035 4.73494
1.53637 1.78128 0.458056 8.27687
1.52179 1.61046 0.592607 9.4177
1.72881 1.4589 0.619247 4.35972
1.54436 1.98531 0.968048 0.692705
1.17872 1.35462 0.639135 19.8874
1.30075 1.31783 0.592998 15.9487
1.33963 1.34891 0.724981 17.5476
1.55488 1.88953 0.965959 1.46267
1.18627 1.48808 0.60091 16.609
1.24046 1.40503 0.657713 18.3324
1.31163 1.40238 0.269764 14.5958
1.17847 1.6717 0.476396 19.1492
1.21394 1.80575 0.455502 23.5315
1.19417 1.8096 0.497889 25.5643
1.19872 1.7742 0.499433 23.0238
1.18042 1.75507 0.424372 23.5221
1.23929 1.68627 0.484917 17.897
1.19943 1.68687 0.510394 19.0279
1.82129 1.76676 0.41399 2.08171
1.80194 1.78598 0.38407 2.08718
1.74555 1.80545 0.47332 3.32364
1.76008 1.77533 0.453432 3.11352
1.77943 1.84378 0.386936 2.24066
1.8187 1.20383 0.730611 1.94021
1.49401 1.87173 0.951684 2.45996
1.78881 1.13325 0.766034 1.61694
1.78222 1.18649 0.723391 2.35786
1.78923 1.30256 0.772882 2.35767
1.67526 1.39195 0.765173 4.51087
1.62647 1.33642 0.813513 4.9457
1.63629 1.28782 0.829625 4.00226
1.79875 1.31928 0.813603 1.96369
1.7648 1.3474 0.828472 2.19323
1.686 1.24649 0.836521 2.83906
1.5129 1.76959 0.117573 5.59633
1.6463 1.25428 0.815337 3.78044
1.70786 1.80374 0.532284 3.81806
1.71551 1.84568 0.573063 3.26972
1.83173 1.79627 0.124168 0.98362
1.78433 1.82263 0.643357 2.20702
1.77294 1.74161 0.594315 2.90713
1.75009 1.77237 0.697637 2.62217
1.66579 1.83346 0.630014 3.87889
1.80435 1.14407 0.496156 1.91173
1.74191 1.16769 0.426931 2.16785
1.81681 1.26759 0.531906 2.56904
1.9425 1.01342 0.746114 0.166915
1.70407 1.22669 0.441716 3.47649
1.70747 1.18709 0.437513 3.40809
1.73611 1.21729 0.55596 3.29705
1.72802 1.2199 0.593254 3.34527
1.69098 1.24615 0.510493 4.17516
1.76244 1.18194 0.569206 2.61904
1.52526 1.50872 0.336347 8.16844
1.33598 1.70797 0.985142 4.43832
1.21127 1.47989 0.684091 19.3603
1.19215 1.50732 0.670643 18.4512
1.29121 1.27516 0.568575 17.153
1.11356 1.98372 0.808507 60.7815
1.52786 1.46277 0.33826 8.22901
1.21479 1.51531 0.636322 17.7751
1.49359 1.81421 0.536424 8.3116
1.47524 1.75435 0.590054 10.2181
1.58114 1.81551 0.546019 6.26608
1.5027 1.80917 0.662382 8.12147
1.43906 1.81843 0.664608 10.11
1.42049 1.82422 0.589479 11.6342
1.39264 1.80211 0.614732 13.3717
1.68147 1.70173 0.0788191 1.99699
1.4986 1.43319 0.707879 10.2544
1.33459 1.45432 0.651419 15.1918
1.44315 1.60232 0.728578 11.3219
1.43958 1.48778 0.701869 11.6463
1.25445 1.5562 0.642598 17.6357
1.79362 1.9694 0.17764 0.531227
1.40421 1.21155 0.61995 12.4965
1.46124 1.26739 0.626631 9.98116
1.49687 1.2252 0.672461 7.99821
1.70603 1.67886 0.665554 4.07258
1.76716 1.4427 0.57162 3.76151
1.53349 1.44697 0.70381 8.39912
1.47459 1.55116 0.779611 10.0189
1.49108 1.45433 0.74366 9.77247
1.43311 1.61741 0.780245 11.3356
1.22539 1.30298 0.654593 21.9004
1.35454 1.62861 0.422855 14.1716
1.01737 1.08754 0.518938 68.2626
1.58706 1.74947 0.588499 6.39701
1.56795 1.74394 0.630786 7.04253
1.5276 1.72221 0.62874 8.18157
1.52598 1.46811 0.739591 8.53587
1.87411 1.20735 0.101896 0.674128
1.82632 1.1368 0.182435 1.01143
1.81863 1.16705 0.216194 1.33144
1.80511 1.19461 0.224708 1.56726
1.78303 1.25834 0.203201 1.74067
1.7608 1.21758 0.146467 1.43051
1.62185 1.32822 0.238108 4.29838
1.77872 1.38177 0.234561 2.64713
1.61437 1.50858 0.279129 5.52066
1.78809 1.54355 0.43382 2.95601
1.76001 1.53183 0.256732 3.20539
1.5548 1.47496 0.2756 6.87741
1.53415 1.38195 0.175988 5.9934
1.0311 1.31115 0.286191 12.2562
1.56493 1.23746 0.432913 6.76654
1.66432 1.34383 0.233328 3.87285
1.58568 1.19634 0.371128 5.72431
1.11614 1.43504 0.813045 34.031
1.09359 1.45233 0.764582 23.9788
1.11953 1.50389 0.75901 23.8604
1.34512 1.84178 0.61129 15.768
1.38772 1.80115 0.502656 13.6358
1.83633 1.96231 0.248356 0.455453
1.33858 1.80319 0.560941 15.7693
1.78454 1.63051 0.813259 2.399
1.86223 1.69381 0.789256 1.46473
1.74745 1.62119 0.748598 3.25444
1.83743 1.61255 0.726934 2.00007
1.77886 1.76903 0.771341 2.16813
1.83355 1.68642 0.825754 1.61498
1.10906 1.77546 0.182149 44.6269
1.22536 1.71143 0.25376 25.5719
1.14622 1.71387 0.257116 28.3066
1.11954 1.72342 0.196638 38.8705
1.21714 1.72696 0.185034 30.1031
1.17477 1.75472 0.293162 28.6774
1.23565 1.76032 0.181787 27.4491
1.33077 1.57457 0.175723 16.5752
1.23877 1.77162 0.216481 27.023
1.2886 1.72024 0.132275 22.3593
1.35224 1.75106 0.218633 16.5453
1.23607 1.66688 0.195484 25.2642
1.74286 1.62578 0.793643 2.98359
1.73193 1.66507 0.785732 3.25959
1.80578 1.77624 0.594586 2.8157
1.68946 1.56119 0.746573 4.23615
1.62272 1.75837 0.726233 4.87435
1.68331 1.77203 0.741021 3.40913
1.62309 1.53279 0.724485 5.74923
1.69519 1.66497 0.719687 4.10805
1.78943 1.6996 0.582181 2.84488
1.41207 1.36253 0.617941 13.5965
1.34193 1.76378 0.586795 14.9672
1.46983 1.73975 0.736743 9.10802
1.49273 1.81357 0.601176 8.22473
1.52792 1.64018 0.776891 7.47717
1.3227 1.73649 0.791685 17.1883
1.24836 1.72633 0.752951 22.6287
1.37243 1.74338 0.844451 12.787
1.68409 1.24504 0.609051 4.29381
1.81673 1.20141 0.452179 2.06041
1.79366 1.23827 0.530363 2.60577
1.63506 1.98694 0.610282 1.0939
1.6777 1.17986 0.293459 2.99808
1.66634 1.16513 0.324365 3.33626
1.73412 1.1713 0.384343 2.58547
1.77057 1.33142 0.355058 3.04481
1.27827 1.31307 0.440972 16.1494
1.69968 1.1907 0.394925 3.28114
1.76725 1.95469 0.196197 0.864583
1.60566 1.19277 0.482428 5.54597
1.47792 1.70521 0.821617 7.28819
1.56005 1.87963 0.778528 4.83089
1.50041 1.87225 0.761477 6.10073
1.47594 1.82958 0.771272 7.69209
1.98368 1.20545 0.806033 0.398991
1.39986 1.17096 0.372077 10.4576
1.32299 1.22399 0.323763 14.6165
1.4169 1.19182 0.346302 9.86225
1.56699 1.19755 0.300457 5.28154
1.59636 1.27513 0.217791 4.3945
1.4929 1.20591 0.292892 7.01045
1.49223 1.34048 0.232567 7.44004
1.47212 1.25949 0.193613 6.63572
1.5473 1.3552 0.195693 5.88182
1.46072 1.20384 0.361 7.79403
1.77239 1.47939 0.156529 1.9543
1.7286 1.48493 0.207572 3.03961
1.64464 1.58927 0.199706 4.48946
1.74343 1.52465 0.22719 3.14946
1.79912 1.5551 0.245438 2.42091
1.65178 1.58356 0.24061 4.65892
1.6217 1.55343 0.877663 3.95166
1.55484 1.51875 0.89285 4.82164
1.52353 1.60227 0.864561 6.42087
1.61105 1.58914 0.772423 5.41148
1.53727 1.53606 0.870042 6.03988
1.58883 1.58894 0.93756 3.21435
1.55673 1.58534 0.938927 3.56487
1.51097 1.58715 0.895852 5.9265
1.45958 1.45234 0.127711 6.80775
1.48128 1.37839 0.130406 6.14073
1.47962 1.40442 0.0980685 5.70018
1.44115 1.46965 0.104551 6.41
1.37868 1.41936 0.155438 10.3498
1.36966 1.40014 0.10843 9.51187
1.43968 1.44018 0.0576708 5.01203
1.28726 1.0152 0.016429 2.68739
1.41576 1.4078 0.059851 5.40465
1.62108 1.39196 0.200957 4.44911
1.75206 1.28496 0.462211 3.33029
1.50628 1.42824 0.200819 6.98085
1.7764 1.95482 0.253972 0.852245
1.26216 1.36585 0.858858 26.4976
1.70458 1.37185 0.164089 2.60721
1.54952 1.16763 0.187373 4.345
1.66256 1.28918 0.185104 3.11562
1.74301 1.27439 0.231506 2.4906
1.64419 1.4111 0.169508 3.59257
1.70743 1.32197 0.170515 2.68069
1.24125 1.90318 0.618001 23.1099
1.27981 1.90103 0.595025 17.4961
1.9848 1.38656 0.620064 0.456352
1.35421 1.84332 0.664267 15.3877
1.2792 1.80272 0.6761 22.8114
1.33034 1.88886 0.699772 16.3077
1.23153 1.8408 0.636477 25.8664
1.1902 1.24034 0.197433 22.9492
1.04516 1.20465 0.965823 174.886
1.24465 1.29392 0.172447 18.6284
1.11609 1.33982 0.286441 19.7093
1.24867 1.33835 0.194609 19.4966
1.2542 1.46319 0.182715 20.3851
1.30811 1.37617 0.189857 14.1923
1.13601 1.30836 0.245886 22.6483
1.86717 1.51155 0.250779 1.74775
1.54206 1.74115 0.252467 7.49631
1.49945 1.62748 0.288239 9.44391
1.51676 1.78201 0.379359 8.39821
1.7231 1.69426 0.463787 3.86911
1.59032 1.78549 0.316515 5.37944
1.67543 1.71209 0.264867 4.26536
1.74466 1.76422 0.33026 3.05961
1.63278 1.9601 0.657605 1.64321
1.65649 1.81267 0.290436 4.16343
1.72422 1.82855 0.308852 3.07972
1.18954 1.20263 0.938859 38.7351
1.80342 1.75638 0.277379 1.96375
1.83711 1.80912 0.270568 1.46107
1.8 1.85793 0.257568 1.81664
1.73841 1.82011 0.259891 2.437
1.16902 1.33634 0.416712 17.4057
1.19605 1.41087 0.562423 17.233
1.18508 1.3831 0.366549 16.6102
1.17358 1.38592 0.527009 16.7339
1.27173 1.26789 0.42379 17.1984
1.25065 1.21633 0.450185 19.8349
1.21112 1.21271 0.463495 23.2156
1.42704 1.37213 0.269058 10.0471
1.40097 1.23264 0.338785 11.6866
1.28168 1.25028 0.455857 16.9386
1.17725 1.27844 0.448613 20.5441
1.81209 1.60918 0.798529 2.07212
1.82712 1.66222 0.52218 2.56827
1.58546 1.81287 0.835815 4.24885
1.61925 1.85642 0.809599 3.79427
1.63141 1.79818 0.822112 3.81278
1.64303 1.80272 0.903318 2.76881
1.68293 1.79912 0.886108 2.58757
1.72237 1.71128 0.830378 2.82256
1.5769 1.73849 0.850424 5.19025
1.60736 1.71342 0.84998 5.02217
1.56854 1.84527 0.780625 5.0601
1.51205 1.71903 0.759798 7.32687
1.50494 1.75419 0.86825 6.62947
1.50282 1.61325 0.788577 8.55604
1.43775 1.65242 0.808367 10.5599
1.78067 1.95606 0.491851 0.962345
1.3976 1.72658 0.805375 11.9311
1.58204 1.72972 0.733529 6.67464
1.4715 1.72237 0.701586 9.14058
1.22001 1.33734 0.858954 27.3658
1.12388 1.33133 0.827244 41.691
1.15603 1.3675 0.865373 39.1953
1.14925 1.3988 0.865627 40.3059
1.18418 1.34796 0.759881 26.432
1.14108 1.19727 0.899258 58.9965
1.21318 1.37516 0.776977 25.0651
1.84605 1.97787 0.278164 0.413832
1.63098 1.78689 0.327301 5.1356
1.4867 1.7939 0.307399 10.3608
1.42502 1.73793 0.26802 11.6883
1.42203 1.78298 0.238277 11.883
1.55411 1.8341 0.215775 6.54478
1.55289 1.78804 0.25627 6.40687
1.55161 1.81782 0.183415 5.76948
1.47947 1.82184 0.195552 8.35903
1.75009 1.58786 0.838617 2.5192
1.69552 1.64565 0.873343 3.09232
1.69233 1.57481 0.794338 3.71232
1.66018 1.68101 0.792617 4.10241
1.693 1.64173 0.834167 3.61432
1.13192 1.30226 0.36082 18.5335
1.13457 1.25129 0.96302 44.5987
1.24071 1.23394 0.418118 19.951
1.20068 1.18914 0.371472 24.9499
1.03822 1.14865 0.95759 188.202
1.13584 1.27673 0.424618 20.7002
1.12637 1.13915 0.95896 61.9329
1.16672 1.39669 0.396568 15.7437
1.19482 1.3182 0.444122 18.0793
1.80029 1.2144 0.677558 2.25144
1.75212 1.29763 0.656951 3.06585
1.73758 1.22297 0.691389 2.51656
1.74439 1.26446 0.743971 2.69231
1.18255 1.95929 0.116601 31.4383
1.96762 1.19973 0.033628 0.146082
1.75435 1.18455 0.6065 2.80699
1.95961 1.96384 0.890378 0.192537
1.62604 1.03215 0.622713 1.31883
1.64088 1.96157 0.968132 0.494456
1.49112 1.3882 0.782342 9.69073
1.40582 1.46511 0.889584 9.09268
1.45628 1.36775 0.833549 10.5395
1.45679 1.40952 0.887675 8.63858
1.54859 1.95442 0.844577 2.3822
1.3666 1.46707 0.89655 12.5449
1.39269 1.38211 0.876851 12.7972
1.753 1.65399 0.193635 2.69769
1.64036 1.70596 0.179107 4.54941
1.6015 1.69262 0.208076 5.47353
1.67569 1.94974 0.889721 0.801833
1.59862 1.69053 0.25831 5.6724
1.68901 1.53145 0.142758 2.58851
1.72431 1.6188 0.193977 2.75668
1.42748 1.82508 0.796648 10.6222
1.31463 1.80384 0.739811 18.4435
1.26884 1.72729 0.651066 19.6393
1.46896 1.59563 0.771883 10.5274
1.45349 1.5245 0.676067 11.7048
1.29137 1.75863 0.808158 19.4227
1.28438 1.78786 0.810574 20.724
1.33436 1.79316 0.865625 15.8775
1.34135 1.76393 0.863208 14.8816
1.40957 1.75794 0.830591 11.4655
1.32793 1.75394 0.743616 16.5695
1.22496 1.38877 0.355162 16.5766
1.21631 1.20638 0.307482 21.656
1.24544 1.48689 0.351371 16.6193
1.18422 1.49597 0.325181 17.5007
1.13108 1.4101 0.379608 14.9705
1.13382 1.4229 0.344276 16.0786
1.22165 1.43662 0.197758 23.1697
1.78886 1.67309 0.531414 3.06989
1.721 1.51431 0.5158 4.57136
1.63464 1.69675 0.285828 5.28327
1.66479 1.91667 0.904524 1.47038
1.86734 1.67362 0.432011 1.94308
1.79211 1.58869 0.447602 2.91587
1.83279 1.58419 0.450165 2.66845
1.873 1.63977 0.436494 1.94945
1.73775 1.73876 0.481884 3.62832
1.80989 1.75832 0.3486 2.15368
1.61501 1.8864 0.884169 2.42493
1.8142 1.61461 0.513195 2.6663
1.76672 1.64832 0.405307 3.08836
1.69805 1.74772 0.508079 3.99511
1.66087 1.9652 0.861926 1.12036
1.6157 1.16671 0.833664 3.66828
1.62076 1.168 0.745462 3.88695
1.69023 1.20746 0.687177 3.54603
1.7549 1.76208 0.804885 2.31887
1.66245 1.17113 0.739393 3.56105
1.44181 1.14625 0.721684 8.41823
1.4464 1.20962 0.756424 9.7257
1.49019 1.27641 0.763125 9.06331
1.42039 1.33317 0.432599 11.1667
1.17202 1.63355 0.986141 16.2169
1.47565 1.39132 0.707609 10.3857
1.43638 1.49531 0.785157 11.1945
1.33639 1.23457 0.693953 17.5646
1.43414 1.46396 0.568506 11.145
1.81351 1.39537 0.248583 2.28242
1.73635 1.23684 0.398345 3.35422
1.85143 1.452 0.533194 2.36609
1.80343 1.52537 0.561014 2.89894
1.82856 1.51623 0.530678 2.49432
1.81603 1.39964 0.519063 2.91639
1.37198 1.48851 0.746347 14.6344
1.41535 1.30117 0.628903 12.4804
1.55205 1.44594 0.772752 7.29992
1.4206 1.31605 0.762939 12.9402
1.18882 1.23467 0.700185 28.9836
1.21959 1.32321 0.738145 24.7116
1.18095 1.29042 0.840787 31.5704
1.19041 1.31195 0.631615 22.1156
1.17982 1.39471 0.760487 24.1435
1.20468 1.40808 0.735227 22.6949
1.13071 1.25848 0.70999 28.1158
1.2765 1.61215 0.251915 19.6697
1.36906 1.5387 0.178106 14.0946
1.38445 1.62604 0.476525 13.9415
1.24765 1.57733 0.486683 16.3891
1.01661 1.36361 0.135402 28.1646
1.29949 1.56149 0.535954 15.2925
1.09896 1.33719 0.981797 73.4032
1.29512 1.42629 0.525065 15.6942
1.25258 1.57766 0.359417 17.4655
1.27157 1.60052 0.396069 16.5159
1.26135 1.41459 0.459511 15.7717
1.43626 1.75225 0.316146 11.1953
1.57415 1.73946 0.3201 6.67124
1.44876 1.72823 0.460844 11.5399
1.50284 1.72022 0.402967 9.6909
1.38478 1.65777 0.16707 13.6224
1.34262 1.51516 0.287901 15.3391
1.18483 1.68391 0.35171 22.1053
1.24685 1.65557 0.320214 20.0596
1.24084 1.6729 0.434735 18.259
1.2446 1.60682 0.316345 19.5019
1.20786 1.56072 0.501543 15.9978
1.30065 1.63798 0.501276 16.0189
1.29535 1.72169 0.496388 18.0351
1.18182 1.66786 0.533993 18.7191
1.94017 1.98598 0.25763 0.163368
1.18575 1.58617 0.465998 16.0141
1.22421 1.49186 0.0153505 11.3022
1.30665 1.13327 0.307307 14.3296
1.30607 1.11517 0.397875 14.7598
1.41907 1.17016 0.308039 9.43731
1.41761 1.11477 0.318827 7.51804
1.31302 1.05927 0.380197 9.01556
1.40697 1.09476 0.362218 6.92329
1.33127 1.04341 0.356762 6.79278
1.18276 1.22647 0.830019 34.8958
1.24186 1.22805 0.892268 24.9146
1.23855 1.23037 0.857362 24.6175
1.96864 1.10377 0.45707 0.372166
1.18716 1.36186 0.834745 32.4976
1.10644 1.31701 0.85387 50.7191
1.29271 1.20762 0.813463 22.1705
1.30024 1.27556 0.834399 19.7124
1.74441 1.40942 0.304248 3.42672
1.5198 1.59314 0.219112 6.84322
1.60518 1.64907 0.184264 5.30125
1.49729 1.78179 0.428098 8.39327
1.63524 1.53892 0.200239 4.44441
1.47514 1.66966 0.208765 9.2868
1.30326 1.84144 0.595412 16.1109
1.71602 1.17876 0.0298215 0.614874
1.35287 1.74326 0.540994 15.6543
1.24478 1.73069 0.709151 22.791
1.28022 1.74836 0.693461 20.8887
1.20422 1.64766 0.565882 18.1385
1.95128 1.01918 0.457776 0.181667
1.48205 1.75064 0.315991 11.0693
1.20338 1.65532 0.442333 19.1208
1.39138 1.75968 0.492362 13.9676
1.22325 1.76556 0.579282 22.1509
1.98379 1.05322 0.463484 0.157418
1.18325 1.72852 0.527895 21.1966
1.19583 1.72188 0.641483 22.5828
1.65113 1.80469 0.592183 4.75795
1.8201 1.82443 0.48629 2.24507
1.78507 1.81642 0.573282 2.63919
1.81083 1.83642 0.544061 2.21751
1.80473 1.72651 0.453276 2.5918
1.67147 1.82389 0.549467 4.12243
1.38461 1.76319 0.61119 14.1766
1.47765 1.55425 0.701404 10.3871
1.19345 1.57597 0.676413 19.3471
1.24698 1.6097 0.704301 19.41
1.4584 1.01777 0.949619 1.99896
1.66061 1.36162 0.833119 3.82431
1.58469 1.18749 0.815404 4.40093
1.68121 1.66547 0.982752 0.897207
1.63296 1.35071 0.771909 5.36499
1.58582 1.18824 0.75482 4.74576
1.55073 1.24103 0.829884 5.18072
1.53082 1.28 0.764387 8.25948
1.55443 1.35131 0.78541 6.88175
1.80976 1.23931 0.868214 1.29064
1.82648 1.30546 0.754938 2.17386
1.78481 1.29045 0.838656 1.81366
1.85813 1.19542 0.813479 1.12848
1.81794 1.19416 0.806254 1.27674
1.25424 1.27362 0.637317 20.522
1.24874 1.25532 0.588064 19.6761
1.80798 1.42674 0.275889 2.6112
1.82698 1.46952 0.279776 2.33987
1.71947 1.17877 0.18426 1.88677
1.73166 1.22078 0.121536 1.49444
1.69068 1.19619 0.174978 2.31481
1.77785 1.39056 0.196737 2.29886
1.63173 1.22359 0.26551 3.71235
1.1299 1.8576 0.831507 62.0558
1.11887 1.8149 0.857901 59.6071
1.20951 1.82697 0.745996 31.3164
1.17296 1.86766 0.738924 41.0519
1.19904 1.82146 0.614727 28.6369
1.5562 1.08578 0.938955 1.58048
1.27013 1.82165 0.631346 21.8189
1.17443 1.76531 0.706938 29.6895
1.26988 1.80085 0.601483 21.2447
1.30302 1.82064 0.565549 16.3833
1.26756 1.76085 0.603842 20.3043
1.2406 1.82187 0.681231 25.6863
1.23346 1.88269 0.698409 27.9805
1.2589 1.80875 0.802593 25.8972
1.27265 1.58581 0.737813 18.4552
1.58748 1.43221 0.185419 4.90122
1.62765 1.35171 0.0767546 2.8502
1.54149 1.38721 0.105468 4.78995
1.77252 1.69352 0.713027 2.52153
1.71033 1.51445 0.743608 4.06603
1.78771 1.47747 0.688418 2.80378
1.81909 1.48269 0.66267 2.38174
1.59977 1.64783 0.814152 5.20085
1.58288 1.69181 0.512865 7.2633
1.82299 1.5088 0.622731 2.35741
1.7849 1.60496 0.839456 2.37399
1.60044 1.48554 0.794877 5.34041
1.53402 1.38222 0.7974 7.43844
1.58729 1.36814 0.758238 6.60335
1.43685 1.46844 0.808194 11.0934
1.51134 1.36198 0.599002 8.81892
1.37848 1.51984 0.585131 13.0273
1.25451 1.48044 0.721758 19.5393
1.52798 1.4698 0.64034 9.32826
1.20663 1.29979 0.695052 23.8708
1.63242 1.48898 0.715365 5.50014
1.65728 1.44848 0.760512 4.83912
1.67679 1.36055 0.648233 5.10974
1.64979 1.27096 0.597664 5.60341
1.82609 1.31266 0.443982 2.41872
1.83286 1.35888 0.41869 2.32002
1.83022 1.36232 0.511931 2.56148
1.52354 1.33481 0.637309 8.86833
1.83838 1.39235 0.407234 2.3763
1.83683 1.44107 0.418198 2.65217
1.82887 1.41854 0.54798 2.5822
1.84608 1.48461 0.400591 2.33458
1.83 1.49236 0.499285 2.54146
1.80904 1.48386 0.473028 2.96488
1.78859 1.32235 0.545072 2.98416
1.51087 1.03248 0.910555 1.83206
1.81604 1.32191 0.570362 2.81244
1.18638 1.54321 0.248347 22.2382
1.18125 1.628 0.305389 20.8418
1.29602 1.45417 0.172676 16.4288
1.20426 1.5967 0.301681 20.2225
1.20312 1.47968 0.296085 18.6455
1.49278 1.31472 0.864982 7.39446
1.55746 1.24923 0.738751 6.68479
1.56289 1.25965 0.648041 7.19627
1.47508 1.25781 0.806841 8.97065
1.10304 1.90117 0.887361 76.2042
1.05836 1.89117 0.893146 128.848
1.02294 1.93381 0.864131 202.827
1.0623 1.98459 0.875419 210.235
1.7564 1.32131 0.701686 2.9588
1.53404 1.27383 0.809265 6.59813
1.57385 1.34066 0.811715 5.78587
1.73737 1.45183 0.670924 3.97197
1.64967 1.67643 0.750647 4.54932
1.40115 1.7979 0.653528 12.5735
1.37046 1.58923 0.738951 14.2775
1.55819 1.78421 0.642782 7.07992
1.37158 1.73097 0.686019 14.595
1.73619 1.49671 0.335414 3.65375
1.20536 1.60703 0.567429 17.4328
1.17947 1.40323 0.602623 17.9721
1.19041 1.58636 0.606476 17.6608
1.18146 1.48876 0.538078 15.7778
1.26478 1.4042 0.681883 18.4016
1.40574 1.38781 0.522863 12.5407
1.24088 1.46934 0.428336 15.6054
1.32207 1.95906 0.0277001 4.28562
1.86674 1.90143 0.313212 0.918302
1.698 1.88317 0.0383153 0.81285
1.45345 1.47044 0.533269 10.558
1.70089 1.43462 0.685419 4.56948
1.77997 1.41994 0.676622 3.09338
1.7893 1.33785 0.602942 2.98119
1.47574 1.44404 0.879402 8.31205
1.52311 1.23971 0.558329 7.47092
1.42199 1.30838 0.809961 12.3172
1.34972 1.34183 0.355885 13.9379
1.39439 1.47804 0.802477 13.5402
1.38318 1.27593 0.71248 15.3115
1.52581 1.03248 0.940813 0.869735
1.34574 1.45974 0.797689 15.3732
1.80471 1.43932 0.575423 2.7932
1.75512 1.41527 0.246714 2.99246
1.29813 1.66065 0.455069 16.35
1.66242 1.7096 0.614756 4.73739
1.62682 1.73 0.457853 5.49395
1.47635 1.04675 0.883952 3.11142
1.82659 1.78728 0.469861 2.20488
1.81596 1.44484 0.460368 3.07117
1.81945 1.53558 0.350423 2.5673
1.82416 1.486 0.576117 2.65361
1.80154 1.50809 0.591342 2.85323
1.82295 1.61529 0.387764 2.44161
1.73018 1.36707 0.445739 4.08371
1.76902 1.15358 0.0144517 0.348911
1.23789 1.38135 0.49548 16.6508
1.76744 1.43584 0.274547 2.85103
1.69772 1.79146 0.490948 3.96402
1.65855 1.80903 0.476859 4.4281
1.5845 1.81303 0.616919 5.93767
1.62732 1.78319 0.454864 5.25281
1.84347 1.2356 0.277419 1.46165
1.51856 1.12947 0.95054 2.42302
1.53094 1.29077 0.274816 5.93925
1.67428 1.17288 0.383616 3.30641
1.78271 1.26085 0.16723 1.64694
1.75677 1.19944 0.378638 2.43882
1.77946 1.19837 0.347966 2.17209
1.37093 1.82515 0.23231 14.05
1.43986 1.81608 0.264474 10.7286
1.45944 1.74945 0.176649 8.82231
1.31016 1.76945 0.234305 20.4454
1.42034 1.64051 0.196969 11.4128
1.53042 1.72571 0.211239 7.08462
1.48284 1.12461 0.949729 2.76303
1.40431 1.76052 0.138828 10.2993
1.37247 1.72605 0.135638 13.4027
1.38075 1.86684 0.103103 10.8628
1.42694 1.88531 0.182155 9.43038
1.3946 1.89677 0.124985 9.72011
1.24556 1.60165 0.576695 16.9675
1.21454 1.56051 0.365679 17.8315
1.20063 1.58006 0.260021 21.693
1.39494 1.71385 0.404817 13.9178
1.35649 1.55451 0.261222 14.9271
1.27897 1.75058 0.275076 21.8161
1.81353 1.04392 0.694884 0.619201
1.15562 1.70014 0.222667 31.1133
1.19511 1.52576 0.193187 24.4968
1.17568 1.60187 0.227552 25.6566
1.14608 1.66111 0.207746 31.3251
1.76942 1.25435 0.815295 2.11532
1.79523 1.15337 0.740663 1.70238
1.82329 1.27815 0.645157 2.36281
1.74442 1.36408 0.715246 3.27093
1.69069 1.20706 0.583584 3.79732
1.7899 1.21221 0.626224 2.47071
1.76899 1.18913 0.691072 2.48461
1.83826 1.40037 0.855151 1.65102
1.79035 1.22102 0.830463 1.7107
1.7193 1.17015 0.779356 2.35853
1.84866 1.26711 0.74869 1.8094
1.81455 1.40064 0.753327 2.5098
1.78397 1.39323 0.713293 2.96221
1.86964 1.34193 0.825138 1.55474
1.8361 1.34158 0.812286 1.84978
1.79875 1.41581 0.801014 2.28399
1.31477 1.23083 0.457403 15.9523
1.37841 1.53608 0.673336 12.9124
1.42968 1.45228 0.391633 11.4932
1.27769 1.50452 0.740975 18.717
1.21363 1.2926 0.860724 28.9434
1.26005 1.2204 0.605888 20.9562
1.78348 1.38833 0.517279 3.23693
1.19956 1.38587 0.638767 19.557
1.20037 1.46318 0.565391 16.4014
1.88686 1.04628 0.604639 0.45643
1.48189 1.63028 0.858646 7.97829
1.83991 1.20069 0.778044 1.40892
1.68124 1.33967 0.852129 3.17317
1.022 1.39734 0.979681 212.257
1.75322 1.48603 0.813504 2.75942
1.66293 1.22664 0.64624 4.59522
1.70679 1.24872 0.765538 3.20935
1.86907 1.20357 0.84866 0.915785
1.64903 1.38523 0.869147 3.34156
1.79808 1.33275 0.711775 2.64838
1.74635 1.49446 0.669964 3.9059
1.76262 1.40922 0.819012 2.50084
1.17751 1.40673 0.700389 21.3501
1.16971 1.3282 0.821021 32.5425
1.01547 1.85416 0.575251 23.7132
1.23913 1.48267 0.828116 23.5057
1.20199 1.47427 0.810546 25.6325
1.77445 1.04256 0.646065 0.749414
1.2743 1.30155 0.824888 21.8062
1.15081 1.36751 0.743391 24.2828
1.27251 1.49142 0.804061 20.5534
1.64595 1.56682 0.734196 4.96589
